	Wikipedia movie ID	Movie name	Release date	Box office revenue	Year	Week	Dominant_category
11031	1986557	Invasion U.S.A.	1985-09-27		1985	39	kill
11032	26057580	No Down Payment	1957-10-30	1200000.0	1957	44	home
11033	25507521	Made for Each Other	2009-04-25		2009	17	wedding
11034	7499930	The Secret of Santa Vittoria	1969-01-01		1969	1	family
11035	172534	Cobra	1986-05-23	160000000.0	1986	21	crime
11036	21600231	Daffy Dilly	1948-10-30		1948	44	crime
11037	3947481	The Great Debaters	2007-12-11	30236407.0	2007	50	crime
11038	4052442	Sunset	1988-04-29	4594452.0	1988	17	crime
11039	3653120	The Young Lions	1958-04-02		1958	14	death
11040	18793987	The Midnight Story	1957-07-04		1957	27	crime
11041	10178483	City Limits	1985-09-01		1985	35	children
11042	45224	Animal Crackers	1930-08-28		1930	35	wedding
11043	10799167	Jump Tomorrow	2001-07-13		2001	28	wedding
11044	3127183	The Deserter	1912-03-15		1912	11	kill
11045	2290453	Knockaround Guys	2002-10-11	14069721.0	2002	41	family
11046	8602490	The Devil Makes Three	1952-09-19		1952	38	party
11047	31306731	I Don't Know How She Does It	2011-09-15	30551495.0	2011	37	children
11048	5191706	Be Kind Rewind	2008-01-20	30575373.0	2008	3	party
11049	31417443	B-Girl	2009-07-29		2009	31	home
11050	5540886	Buddy Boy	2000-03-24		2000	12	home
11051	8829625	Rocket Man	1997-10-10	15448043.0	1997	41	negative_emotion
11052	14068889	The Chemist	1936-10-09		1936	41	crime
11053	19528112	One Droopy Knight	1957-12-06		1957	49	negative_emotion
11054	3244410	The Crooked Way	1949-04-22		1949	16	family
11055	2562853	Triple Trouble	1918-08-11		1918	32	crime
11056	5416943	A Night in the Life of Jimmy Reardon	1988-07-21		1988	29	party
11057	3245477	The Merchant of Venice	2004-09-03	21417725.0	2004	36	crime
11058	11862595	Shadrach	1998-09-23		1998	39	family
11059	3048488	The Honeymoon Killers	1970-02-04		1970	6	children
11060	1610563	Fresh	1994-08-24	8094616.0	1994	34	children
11061	2400089	Mickey's House of Villains	2002-09-03		2002	36	home
11062	11669568	Reunion in France	1942-12-25		1942	52	traveling
11063	837494	Boiler Room	2000-02-18	28780255.0	2000	7	family
11064	14143673	The Valley of Vanishing Men	1942-12-12		1942	50	kill
11065	17148591	Night Train	2009-04-15		2009	16	negative_emotion
11066	30683911	Lake Consequence	1993-02-28		1993	8	wedding
11067	3235385	The Lonely Lady	1983-09-30	1223000.0	1983	39	family
11068	3207603	Bed of Roses	1996-01-26	19030691.0	1996	4	family
11069	1105307	Geronimo's Last Raid	1912-09-12		1912	37	kill
11070	9677936	The Milky Waif	1946-05-08		1946	19	negative_emotion
11071	3932916	Draftee Daffy	1945-01-27		1945	4	children
11072	367085	Atlantis: The Lost Empire	2001-06-03	186053725.0	2001	22	kill
11073	99545	This Is Spinal Tap	1984-03-02	4736202.0	1984	9	traveling
11074	36002407	Winter Storage	1949-06-03		1949	22	negative_emotion
11075	30323221	Charlie Chan in the Secret Service	1944-02-14		1944	7	crime
11076	149791	A Double Life	1947-12-25		1947	52	death
11077	935996	Revenge	1990-02-16	15645616.0	1990	7	traveling
11078	7079205	A Dog Year	2009-09-03		2009	36	negative_emotion
11079	30241742	You're Not So Tough	1940-07-26		1940	30	children
11080	5577180	A Hole in the Head	1959-07-15		1959	29	children
11081	4207564	Twelve and Holding	2006-05-19	119195.0	2006	20	family
11082	30273551	Love Hurts	2009-11-13		2009	46	family
11083	23758209	Ever in My Heart	1933-10-28		1933	43	family
11084	1419414	Veronica Guerin	2003-07-08	9439660.0	2003	28	crime
11085	23866633	The Night Strangler	1973-01-16		1973	3	crime
11086	3520927	Zenon: The Zequel	2001-01-12		2001	2	family
11087	213472	Aliens	1986-07-18	131060248.0	1986	29	kill
11088	407628	Superman IV: The Quest For Peace	1987-07-24	15681020.0	1987	30	traveling
11089	607735	Cocktail	1988-07-29	171504781.0	1988	30	family
11090	18436536	2012	2009-11-11	769679473.0	2009	46	family
11091	23430023	The Corn is Green	1979-01-29		1979	5	children
11092	24051463	They Raid By Night	1942-06-19		1942	25	kill
11093	1483207	The Train	1964-09-22		1964	39	crime
11094	907949	Bulworth	1998-05-15	29202884.0	1998	20	family
11095	30823565	The One	2003-02-09		2003	6	wedding
11096	34381549	Goggle Fishing Bear	1949-01-15		1949	2	crime
11097	1382226	The Naked Jungle	1954-03-03	2300000.0	1954	9	family
11098	1380361	View from the Top	2003-03-21	15614000.0	2003	12	traveling
11099	598868	Mad Max Beyond Thunderdome	1985-07-10	36230219.0	1985	28	traveling
11100	17039851	Tonight or Never	1931-12-17		1931	51	traveling
11101	27030724	Riverworld	2010-04-18		2010	15	death
11102	1134155	The Misfits	1961-02-01		1961	5	family
11103	4355887	Ice Castles	1978-12-31		1978	52	children
11104	10560346	Dark Reel	2008-06-25		2008	26	crime
11105	2081791	Scooby-Doo on Zombie Island	1998-02-20		1998	8	crime
11106	24843685	The Missouri Traveller	1958-01-21		1958	4	party
11107	1891471	Another State of Mind	1984-03-01		1984	9	traveling
11108	1901270	Dirigible	1931-04-04		1931	14	family
11109	962502	55 Days at Peking	1963-05-29		1963	22	kill
11110	73401	City Lights	1931-01-30	5019181.0	1931	5	children
11111	3079162	Nanny McPhee	2005-10-21	122489822.0	2005	42	children
11112	1562677	The Chipmunk Adventure	1987-05-22	6804312.0	1987	21	children
11113	23700292	Radio	2009-12-03		2009	49	family
11114	13365759	Android Apocalypse	2006-06-24		2006	25	crime
11115	5734461	Wrong Turn 2: Dead End	2007-08-25	9000000.0	2007	34	home
11116	2798740	Two-Dollar Bettor	1951-09-09		1951	36	children
11117	286544	Deep Impact	1998-05-08	349464665.0	1998	19	family
11118	33474657	Act of Valor	2012-02-17	80419713.0	2012	7	crime
11119	30939209	Quiet Please: Murder	1942-12-21		1942	52	crime
11120	2918925	Shriek If You Know What I Did Last Friday the Thirteenth	2000-10-17		2000	42	crime
11121	11958595	Two Bits	1995-10-22		1995	42	children
11122	3645302	Deadline Auto Theft	1983-10-28		1983	43	family
11123	17705805	In Pursuit of Honor	1995-03-18		1995	11	kill
11124	23983916	Mixed Blessings	1995-12-11		1995	50	children
11125	67411	Above the Law	1988-04-08	18869631.0	1988	14	crime
11126	2706589	The Black Dahlia	2006-08-09	49332692.0	2006	32	home
11127	14355866	Mr. Peabody and the Mermaid	1948-08-11		1948	33	family
11128	913165	Berkeley Square	1933-09-15		1933	37	family
11129	3358393	Up, Up, and Away	2000-01-22		2000	3	children
11130	24212705	Border Vengeance	1935-06-01		1935	22	kill
11131	4588632	Pajama Party	1964-11-11		1964	46	family
11132	23457800	The Case of the Black Cat	1936-10-31		1936	44	family
11133	14088330	The Death Kiss	1932-12-05		1932	49	crime
11134	12469751	Scorcher	2003-01-01		2003	1	negative_emotion
11135	25337747	Vanished	1995-04-03		1995	14	family
11136	1939585	Drowning Mona	2000-01-02	15906764.0	2000	52	negative_emotion
11137	21448296	The Image	1990-01-27		1990	4	crime
11138	933060	One Hour Photo	2002-08-23	52223306.0	2002	34	home
11139	2293612	The Tingler	1959-07-29		1959	31	negative_emotion
11140	23063745	My Girlfriend's Boyfriend	2010-04-24		2010	16	family
11141	11890652	Memory	2006-11-01		2006	44	crime
11142	289253	Grease 2	1982-06-11	15171476.0	1982	23	party
11143	3707686	Vicki	1953-10-05		1953	41	crime
11144	17111194	Cuba	1979-12-21		1979	51	traveling
11145	187091	Detective Story	1951-11-06	2800000.0	1951	45	crime
11146	3116944	Trapped	2002-09-20	13414416.0	2002	38	family
11147	11962404	The Tomb	2009-11-05		2009	45	children
11148	1875611	People Will Talk	1951-08-29	2100000.0	1951	35	children
11149	23726874	Spy School	2008-01-01		2008	1	children
11150	21413341	Abe and the Amazing Promise	2009-02-07		2009	6	party
11151	1620318	Popeye the Sailor Meets Ali Baba's Forty Thieves	1937-11-26		1937	47	crime
11152	7725336	Cherish	2002-06-07		2002	23	home
11153	14647227	The Devil-Stone	1917-12-16		1917	50	family
11154	7292022	Waxwork	1988-06-17	808114.0	1988	24	kill
11155	203841	Starship Troopers	1997-11-04	121214377.0	1997	45	kill
11156	2414288	Now You See It...	2005-01-14		2005	2	wedding
11157	31852403	Rosewood Lane	2011-10-15		2011	41	family
11158	24161186	Grand Canyon: The Hidden Secrets	1984-06-16	52800000.0	1984	24	traveling
11159	1416638	The Incredible Mr. Limpet	1964-03-28		1964	13	traveling
11160	515217	Earthquake	1974-11-15	79666653.0	1974	46	traveling
11161	29450146	Mickey's Minstrels	1934-01-11		1934	2	children
11162	20313018	Unthinkable	2010-05-26	5483534.0	2010	21	children
11163	518687	The Raven	1963-01-25	1499275.0	1963	4	death
11164	24461524	Sinners in Silk	1924-09-01		1924	36	family
11165	1116298	G-SALE	2005-11-15		2005	46	home
11166	1282851	Hell's Angels	1930-11-15	8000000.0	1930	46	kill
11167	5303308	The Commitments	1991-08-14	14919570.0	1991	33	children
11168	13707776	Fatty Joins the Force	1913-11-24		1913	48	children
11169	15365850	Green Zone	2010-02-26	94882549.0	2010	8	crime
11170	22365460	Decadent Evil	2005-06-25		2005	25	kill
11171	17329040	Extreme Justice	1993-01-01		1993	53	crime
11172	706863	Bordello of Blood	1996-08-16	5781045.0	1996	33	kill
11173	10132275	Love	1928-01-02		1928	1	family
11174	11440374	Dance 'Til Dawn	1988-10-23		1988	42	party
11175	73473	Footlight Parade	1933-10-21		1933	42	party
11176	2718480	The Tune	1992-09-04		1992	36	negative_emotion
11177	3077660	All Night Long	1981-03-06	4454295.0	1981	10	children
11178	703963	Some Kind of Wonderful	1987-02-27	18553948.0	1987	9	party
11179	733836	Posse	1993-05-14	18289763.0	1993	19	kill
11180	3125976	The Window	1949-08-06	210000.0	1949	31	children
11181	1220079	Von Ryan's Express	1965-06-23		1965	25	crime
11182	4957483	True Blue	1996-11-15		1996	46	party
11183	585172	Go	1999-04-09	28451622.0	1999	14	party
11184	706861	Tales from the Crypt presents: Demon Knight	1995-01-13	21088568.0	1995	2	kill
11185	761361	Dog Park	1998-09-14		1998	38	wedding
11186	2102931	Nice Dreams	1981-06-05	37000000.0	1981	23	traveling
11187	21012631	Santa Buddies	2009-11-24		2009	48	family
11188	5028212	Murder on the Orient Express	2001-04-22		2001	16	kill
11189	10488711	Mickey One	1965-09-27		1965	39	traveling
11190	7420852	The Battle Over Citizen Kane	1996-01-29		1996	5	crime
11191	2887199	Monsieur Beaucaire	1924-08-11		1924	33	children
11192	15204451	The Passionate Plumber	1932-02-06		1932	5	traveling
11193	14039143	Madame X	1929-08-17		1929	33	family
11194	35119561	Scotty Finds A Home	1935-08-23		1935	34	family
11195	10068813	The Mark of the Hawk	1957-12-01		1957	48	family
11196	17097501	One by One	2004-08-31		2004	36	children
11197	34657171	Atlas Shrugged: Part 2	2012-10-12	2005099.0	2012	41	traveling
11198	29384326	Spy Kids 4: All the Time in the World	2011-08-18	85565310.0	2011	33	children
11199	2154881	The Eiger Sanction	1975-07-16	14200000.0	1975	29	kill
11200	22892307	Elektra Luxx	2010-03-14		2010	10	children
11201	213275	Back to the Future Part III	1990-05-25	244527583.0	1990	21	traveling
11202	7483011	Firelight	1997-09-14		1997	37	crime
11203	18812751	Desert of Blood	2008-06-24		2008	26	kill
11204	26198042	The Men's Club	1986-09-19		1986	38	party
11205	18926216	The Masked Bride	1925-12-13		1925	50	crime
11206	6487068	Clear Cut: The Story of Philomath, Oregon	2006-01-20		2006	3	family
11207	11339461	Pet Peeve	1954-11-20		1954	46	home
11208	19874993	The Best Little Girl in the World	1981-05-11		1981	20	children
11209	12211624	A Flintstone Family Christmas	1993-11-21		1993	46	family
11210	21672242	Merlin and the War of the Dragons	2008-11-25		2008	48	children
11211	28953349	Rising Stars	2010-10-22		2010	42	traveling
11212	3965064	Catchfire	1990-04-03	5008276.0	1990	14	crime
11213	17288991	Planet Hulk	2010-02-02		2010	5	kill
11214	6980450	Emotional Arithmetic	2008-04-18		2008	16	children
11215	25757180	Crime in the Streets	1956-06-10	1200000.0	1956	23	children
11216	76638	Within Our Gates	1920-01-12		1920	3	family
11217	2834726	Easy Street	1917-02-05		1917	6	children
11218	34405210	Goodbye Broadway	1938-04-01		1938	13	traveling
11219	255049	I Know What You Did Last Summer	1997-10-17	125586134.0	1997	42	crime
11220	18876023	Dragonworld	1994-11-18		1994	46	children
11221	2833573	Fear of the Dark	2002-10-03		2002	40	crime
11222	4894893	Carnosaur	1993-05-14	1753979.0	1993	19	kill
11223	4213172	The Duchess and the Dirtwater Fox	1976-04-01		1976	14	children
11224	604150	The Doors	1991-03-01	34416893.0	1991	9	death
11225	10812453	Monsters vs. Aliens	2009-03-19	381509870.0	2009	12	negative_emotion
11226	1458772	Muppets from Space	1999-07-14	22323612.0	1999	28	party
11227	896395	Peyton Place	1957-12-13	25600000.0	1957	50	children
11228	2199665	Fortress	1993-09-03	6739141.0	1993	35	crime
11229	12576807	Futurama: The Beast with a Billion Backs	2008-06-24		2008	26	wedding
11230	3341234	Blues in the Night	1941-11-15		1941	46	crime
11231	236691	Cabaret	1972-02-13	42765000.0	1972	6	children
11232	1641890	Walk the Line	2005-09-04	186438883.0	2005	35	family
11233	695435	Higher Learning	1995-01-11	38000000.0	1995	2	negative_emotion
11234	21755178	Green Lantern: First Flight	2009-07-28	6049797.0	2009	31	kill
11235	15871827	Blue City	1986-05-02	6947787.0	1986	18	crime
11236	10925906	By the Sword	1991-10-07		1991	41	kill
11237	24813968	Delta Force 3: The Killing Game	1991-01-01		1991	1	kill
11238	5283093	From Beyond	1986-06-05	1261000.0	1986	23	home
11239	335298	Toy Story 2	1999-11-19	485015179.0	1999	46	children
11240	10513672	Life with Tom	1953-11-21		1953	47	party
11241	3650208	Greased Lightning	1977-07-01		1977	26	traveling
11242	25896358	Happythankyoumoreplease	2010-01-20	216110.0	2010	3	family
11243	2093628	Deconstructing Harry	1997-12-12	10569071.0	1997	50	wedding
11244	2711663	Satan Met a Lady	1936-07-22		1936	30	crime
11245	3368406	Short Time	1990-05-04		1990	18	death
11246	28954658	Sharktopus	2010-09-25		2010	38	kill
11247	12964992	Steel Toes	2006-01-01		2006	52	crime
11248	23511743	Thanksgiving	2006-12-04		2006	49	crime
11249	2228850	Saints and Soldiers	2003-09-11	1310470.0	2003	37	kill
11250	25807540	The Shooting of Dan McGrew	1924-03-31		1924	14	wedding
11251	2694342	The Third Wheel	2002-05-31		2002	22	party
11252	8414283	I Saw Mommy Kissing Santa Claus	2002-10-23		2002	43	home
11253	2406759	Santa Claus: The Movie	1985-11-27	23717291.0	1985	48	children
11254	473212	Alice	1990-12-25	7331647.0	1990	52	family
11255	12466332	A Prayer for the Dying	1987-09-11		1987	37	negative_emotion
11256	14708304	Crank: High Voltage	2009-04-16	34560577.0	2009	16	crime
11257	21546650	Talent for the Game	1991-04-26		1991	17	children
11258	29895019	Hero and the Terror	1988-08-26	5301200.0	1988	34	crime
11259	1330220	RoboCop 2	1990-06-22	45681173.0	1990	25	crime
11260	3600824	A Time to Kill	1996-07-24	152266007.0	1996	30	crime
11261	2191717	Stuck in the Suburbs	2004-07-16		2004	29	party
11262	12674042	Ten Tall Men	1951-10-26	1800000.0	1951	43	kill
11263	30806900	Paavo, a Life in Five Courses	2010-12-20		2010	51	family
11264	8153729	Come Back, Charleston Blue	1972-06-29		1972	26	death
11265	4625149	Trust the Man	2006-08-18		2006	33	children
11266	26724532	Three Secrets	1950-10-20		1950	42	children
11267	18895319	Skullduggery	1970-03-06		1970	10	crime
11268	4592959	All Quiet on the Western Front	1930-04-21		1930	17	kill
11269	12340976	Your Mommy Kills Animals	2007-07-20		2007	29	crime
11270	13242057	A Child's Cry for Help	1994-11-14		1994	46	children
11271	2862798	Why Do Fools Fall in Love	1998-08-28	12461773.0	1998	35	children
11272	8368715	Johnny Got His Gun	1971-08-04		1971	31	death
11273	3874380	Dragnet	1987-06-26	66673516.0	1987	26	party
11274	34744345	A Fire in the Sky	1978-11-26		1978	47	family
11275	77647	Wake Island	1942-08-11		1942	33	traveling
11276	1230304	Monkey Business	1931-09-19		1931	38	family
11277	3689613	A Better Place	1997-09-01		1997	36	negative_emotion
11278	16880543	Predictions of Fire	1996-10-02		1996	40	party
11279	2008863	Flightplan	2005-09-22	223387299.0	2005	38	traveling
11280	358598	Polar Trappers	1938-06-13		1938	24	children
11281	18176131	Texas Night Train	2001-09-21		2001	38	death
11282	34697953	Along Came A Duck	1934-08-10		1934	32	children
11283	6000549	The Razor's Edge	1946-11-19		1946	47	wedding
11284	203413	The Lizzie McGuire Movie	2003-05-02	55534455.0	2003	18	traveling
11285	23650349	Soul Mates	1925-12-20		1925	51	family
11286	33895664	Logan	2010-09-10	10474.0	2010	36	negative_emotion
11287	3301903	Undercover Blues	1993-09-10	12324660.0	1993	36	family
11288	6086348	Film Geek	2006-02-10		2006	6	party
11289	77653	Heaven Can Wait	1943-08-11		1943	32	children
11290	11577317	This Modern Age	1931-08-29		1931	35	family
11291	18491069	The Reckless Driver	1946-08-26		1946	35	crime
11292	2546890	A World Apart	1988-06-17		1988	24	children
11293	12234096	Night of the Blood Beast	1958-08-01		1958	31	kill
11294	13949859	Deceiver	1997-11-12		1997	46	crime
11295	33390824	Humanity's End	2009-01-01		2009	1	children
11296	7920068	Fracture	2007-04-11	91354215.0	2007	15	crime
11297	16913663	Constantine's Sword	2008-04-18		2008	16	death
11298	4765882	Unaccustomed As We Are	1929-05-04		1929	18	home
11299	10523539	WarGames 2: The Dead Code	2008-07-29		2008	31	kill
11300	3755302	Man of the West	1958-10-01		1958	40	crime
11301	16527949	Rock Monster	2008-03-22		2008	12	negative_emotion
11302	910628	Bob Roberts	1992-09-04	4479470.0	1992	36	negative_emotion
11303	16543602	I'm Dancing as Fast as I Can	1982-03-05	291390.0	1982	9	party
11304	7000543	The Last Dragon	2004-12-01		2004	49	traveling
11305	24426458	Apollo 11	1996-11-17		1996	46	family
11306	4495195	Sinbad the Sailor	1947-01-17		1947	3	death
11307	682257	Set It Off	1996-11-06	41590886.0	1996	45	crime
11308	13921056	Situation Hopeless... But Not Serious	1965-10-13		1965	41	death
11309	537024	Eternal Sunshine of the Spotless Mind	2004-03-19	72258126.0	2004	12	wedding
11310	27451979	Inside Job	2010-02-02	7871522.0	2010	5	family
11311	15272880	Little Caesar	1931-01-09		1931	2	crime
11312	22829	Orgy of the Dead	1965-06-01		1965	22	death
11313	1232216	The Harvey Girls	1946-01-18	5200000.0	1946	3	family
11314	34527000	Puss in Boots: The Three Diablos	2012-02-24		2012	8	children
11315	31189735	The Mutations	1974-09-25		1974	39	crime
11316	12594839	Primal	2009-06-10		2009	24	crime
11317	14411595	Crossing Over	2009-02-26	3030259.0	2009	9	children
11318	55495	Miller's Crossing	1990-09-21	5080409.0	1990	38	death
11319	7971480	The Fixer-Uppers	1935-02-09		1935	6	family
11320	18619636	A Coy Decoy	1941-06-07		1941	23	death
11321	24949170	City Girl	1984-02-17		1984	7	crime
11322	2525385	Mac and Me	1988-08-12	6424112.0	1988	32	children
11323	9056492	The Naked Brothers Band: The Movie	2007-04-03		2007	14	children
11324	2641235	Modern Problems	1981-12-25	26154211.0	1981	52	wedding
11325	11059900	Sliver	1993-05-21	116300000.0	1993	20	death
11326	683486	Little Big Man	1970-12-23	31559552.0	1970	52	children
